hap_id	gene	retained_donor	annotated_sequence_copies	typing_common_methods_eligible	typing_exclusion_reasons	strict_structural_screen_eligible	all_classical_matched_comparison_eligible	source_type	panel_flags
apr050#1	HLA-DRB3	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
apr050#1	HLA-DRB4	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
apr050#1	HLA-DRB5	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
apr050#2	HLA-A	1	1	1		1	1	assembly_or_reference	
apr050#2	HLA-B	1	1	1		1	1	assembly_or_reference	
apr050#2	HLA-C	1	1	1		1	1	assembly_or_reference	
apr050#2	HLA-DRB1	1	1	1		1	1	assembly_or_reference	
apr050#2	HLA-DQA1	1	1	1		1	1	assembly_or_reference	
apr050#2	HLA-DQB1	1	1	1		1	1	assembly_or_reference	
apr050#2	HLA-DPA1	1	1	1		1	1	assembly_or_reference	
apr050#2	HLA-DPB1	1	1	1		1	1	assembly_or_reference	
apr050#2	HLA-DRB3	1	1	1		1	1	assembly_or_reference	
apr050#2	HLA-DRB4	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	
apr050#2	HLA-DRB5	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	
apr051#1	HLA-A	1	1	1		1	1	assembly_or_reference	downstream_graph_clipping_loss
apr051#1	HLA-B	1	1	1		1	1	assembly_or_reference	downstream_graph_clipping_loss
apr051#1	HLA-C	1	1	1		1	1	assembly_or_reference	downstream_graph_clipping_loss
apr051#1	HLA-DRB1	1	1	1		1	1	assembly_or_reference	downstream_graph_clipping_loss
apr051#1	HLA-DQA1	1	1	1		1	1	assembly_or_reference	downstream_graph_clipping_loss
apr051#1	HLA-DQB1	1	1	1		1	1	assembly_or_reference	downstream_graph_clipping_loss
apr051#1	HLA-DPA1	1	1	1		1	1	assembly_or_reference	downstream_graph_clipping_loss
apr051#1	HLA-DPB1	1	1	1		1	1	assembly_or_reference	downstream_graph_clipping_loss
apr051#1	HLA-DRB3	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	downstream_graph_clipping_loss
apr051#1	HLA-DRB4	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	downstream_graph_clipping_loss
apr051#1	HLA-DRB5	1	1	1		1	1	assembly_or_reference	downstream_graph_clipping_loss
apr051#2	HLA-A	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
apr051#2	HLA-B	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
apr051#2	HLA-C	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
apr051#2	HLA-DRB1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
apr051#2	HLA-DQA1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
apr051#2	HLA-DQB1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
apr051#2	HLA-DPA1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
apr051#2	HLA-DPB1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
apr051#2	HLA-DRB3	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
apr051#2	HLA-DRB4	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
apr051#2	HLA-DRB5	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
apr52#1	HLA-A	1	1	1		1	0	assembly_or_reference	downstream_graph_clipping_loss
apr52#1	HLA-B	1	1	1		1	0	assembly_or_reference	downstream_graph_clipping_loss
apr52#1	HLA-C	1	1	1		1	0	assembly_or_reference	downstream_graph_clipping_loss
apr52#1	HLA-DRB1	1	1	1		1	0	assembly_or_reference	downstream_graph_clipping_loss
apr52#1	HLA-DQA1	1	1	1		1	0	assembly_or_reference	downstream_graph_clipping_loss
apr52#1	HLA-DQB1	1	1	1		1	0	assembly_or_reference	downstream_graph_clipping_loss
apr52#1	HLA-DPA1	1	1	1		1	0	assembly_or_reference	downstream_graph_clipping_loss
apr52#1	HLA-DPB1	1	1	1		1	0	assembly_or_reference	downstream_graph_clipping_loss
apr52#1	HLA-DRB3	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	0	assembly_or_reference	downstream_graph_clipping_loss
apr52#1	HLA-DRB4	1	1	0	cds_completeness_or_abnormality	1	0	assembly_or_reference	downstream_graph_clipping_loss
apr52#1	HLA-DRB5	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	0	assembly_or_reference	downstream_graph_clipping_loss
apr52#2	HLA-A	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
apr52#2	HLA-B	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
apr52#2	HLA-C	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
apr52#2	HLA-DRB1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
apr52#2	HLA-DQA1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
apr52#2	HLA-DQB1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
apr52#2	HLA-DPA1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
apr52#2	HLA-DPB1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
apr52#2	HLA-DRB3	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
apr52#2	HLA-DRB4	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
apr52#2	HLA-DRB5	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
chm13#0	HLA-A	0	1	0	reference_or_duplicate_source	0	0	assembly_or_reference	reference_not_independent_donor
chm13#0	HLA-B	0	1	0	reference_or_duplicate_source	0	0	assembly_or_reference	reference_not_independent_donor
chm13#0	HLA-C	0	1	0	reference_or_duplicate_source	0	0	assembly_or_reference	reference_not_independent_donor
chm13#0	HLA-DRB1	0	1	0	reference_or_duplicate_source	0	0	assembly_or_reference	reference_not_independent_donor
chm13#0	HLA-DQA1	0	1	0	reference_or_duplicate_source	0	0	assembly_or_reference	reference_not_independent_donor
chm13#0	HLA-DQB1	0	1	0	reference_or_duplicate_source	0	0	assembly_or_reference	reference_not_independent_donor
chm13#0	HLA-DPA1	0	1	0	reference_or_duplicate_source	0	0	assembly_or_reference	reference_not_independent_donor
chm13#0	HLA-DPB1	0	1	0	reference_or_duplicate_source	0	0	assembly_or_reference	reference_not_independent_donor
chm13#0	HLA-DRB3	0	1	0	reference_or_duplicate_source	0	0	assembly_or_reference	reference_not_independent_donor
chm13#0	HLA-DRB4	0	0	0	reference_or_duplicate_source;no_gene_sequence_annotation_not_proven_absence	0	0	assembly_or_reference	reference_not_independent_donor
chm13#0	HLA-DRB5	0	0	0	reference_or_duplicate_source;no_gene_sequence_annotation_not_proven_absence	0	0	assembly_or_reference	reference_not_independent_donor
hg002#1	HLA-A	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
hg002#1	HLA-B	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
hg002#1	HLA-C	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
hg002#1	HLA-DRB1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
hg002#1	HLA-DQA1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
hg002#1	HLA-DQB1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
hg002#1	HLA-DPA1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
hg002#1	HLA-DPB1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
hg002#1	HLA-DRB3	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
hg002#1	HLA-DRB4	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
hg002#1	HLA-DRB5	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
hg002#2	HLA-A	1	1	1		1	1	assembly_or_reference	
hg002#2	HLA-B	1	1	1		1	1	assembly_or_reference	
hg002#2	HLA-C	1	1	1		1	1	assembly_or_reference	
hg002#2	HLA-DRB1	1	1	1		1	1	assembly_or_reference	
hg002#2	HLA-DQA1	1	1	1		1	1	assembly_or_reference	
hg002#2	HLA-DQB1	1	1	1		1	1	assembly_or_reference	
hg002#2	HLA-DPA1	1	1	1		1	1	assembly_or_reference	
hg002#2	HLA-DPB1	1	1	1		1	1	assembly_or_reference	
hg002#2	HLA-DRB3	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	
hg002#2	HLA-DRB4	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	
hg002#2	HLA-DRB5	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	
ksa001#1	HLA-A	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
ksa001#1	HLA-B	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
ksa001#1	HLA-C	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
ksa001#1	HLA-DRB1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
ksa001#1	HLA-DQA1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
ksa001#1	HLA-DQB1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
ksa001#1	HLA-DPA1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
ksa001#1	HLA-DPB1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
ksa001#1	HLA-DRB3	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
ksa001#1	HLA-DRB4	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
ksa001#1	HLA-DRB5	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
ksa001#2	HLA-A	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa001#2	HLA-B	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa001#2	HLA-C	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa001#2	HLA-DRB1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa001#2	HLA-DQA1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa001#2	HLA-DQB1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa001#2	HLA-DPA1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa001#2	HLA-DPB1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa001#2	HLA-DRB3	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa001#2	HLA-DRB4	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa001#2	HLA-DRB5	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa002#1	HLA-A	1	1	1		0	0	assembly_or_reference	DR_DQ_candidate_novel_annotation
ksa002#1	HLA-B	1	1	1		0	0	assembly_or_reference	DR_DQ_candidate_novel_annotation
ksa002#1	HLA-C	1	1	1		0	0	assembly_or_reference	DR_DQ_candidate_novel_annotation
ksa002#1	HLA-DRB1	1	1	1		0	0	assembly_or_reference	DR_DQ_candidate_novel_annotation
ksa002#1	HLA-DQA1	1	1	1		0	0	assembly_or_reference	DR_DQ_candidate_novel_annotation
ksa002#1	HLA-DQB1	1	1	1		0	0	assembly_or_reference	DR_DQ_candidate_novel_annotation
ksa002#1	HLA-DPA1	1	1	1		0	0	assembly_or_reference	DR_DQ_candidate_novel_annotation
ksa002#1	HLA-DPB1	1	1	1		0	0	assembly_or_reference	DR_DQ_candidate_novel_annotation
ksa002#1	HLA-DRB3	1	0	0	no_gene_sequence_annotation_not_proven_absence	0	0	assembly_or_reference	DR_DQ_candidate_novel_annotation
ksa002#1	HLA-DRB4	1	0	0	no_gene_sequence_annotation_not_proven_absence	0	0	assembly_or_reference	DR_DQ_candidate_novel_annotation
ksa002#1	HLA-DRB5	1	0	0	no_gene_sequence_annotation_not_proven_absence	0	0	assembly_or_reference	DR_DQ_candidate_novel_annotation
ksa002#2	HLA-A	1	1	1		1	1	assembly_or_reference	
ksa002#2	HLA-B	1	1	1		1	1	assembly_or_reference	
ksa002#2	HLA-C	1	1	1		1	1	assembly_or_reference	
ksa002#2	HLA-DRB1	1	1	1		1	1	assembly_or_reference	
ksa002#2	HLA-DQA1	1	1	1		1	1	assembly_or_reference	
ksa002#2	HLA-DQB1	1	1	1		1	1	assembly_or_reference	
ksa002#2	HLA-DPA1	1	1	1		1	1	assembly_or_reference	
ksa002#2	HLA-DPB1	1	1	1		1	1	assembly_or_reference	
ksa002#2	HLA-DRB3	1	1	1		1	1	assembly_or_reference	
ksa002#2	HLA-DRB4	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	
ksa002#2	HLA-DRB5	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	
ksa003#1	HLA-A	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa003#1	HLA-B	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa003#1	HLA-C	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa003#1	HLA-DRB1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa003#1	HLA-DQA1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa003#1	HLA-DQB1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa003#1	HLA-DPA1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa003#1	HLA-DPB1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa003#1	HLA-DRB3	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa003#1	HLA-DRB4	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa003#1	HLA-DRB5	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa003#2	HLA-A	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa003#2	HLA-B	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa003#2	HLA-C	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa003#2	HLA-DRB1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa003#2	HLA-DQA1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa003#2	HLA-DQB1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa003#2	HLA-DPA1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa003#2	HLA-DPB1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa003#2	HLA-DRB3	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa003#2	HLA-DRB4	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa003#2	HLA-DRB5	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa004#1	HLA-A	1	1	0	cds_completeness_or_abnormality;no_current_exact_cds_match	0	0	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa004#1	HLA-B	1	1	1		0	0	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa004#1	HLA-C	1	1	1		0	0	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa004#1	HLA-DRB1	1	1	1		0	0	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa004#1	HLA-DQA1	1	1	1		0	0	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa004#1	HLA-DQB1	1	1	1		0	0	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa004#1	HLA-DPA1	1	1	1		0	0	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa004#1	HLA-DPB1	1	1	1		0	0	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa004#1	HLA-DRB3	1	1	1		0	0	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa004#1	HLA-DRB4	1	0	0	no_gene_sequence_annotation_not_proven_absence	0	0	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa004#1	HLA-DRB5	1	0	0	no_gene_sequence_annotation_not_proven_absence	0	0	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa004#2	HLA-A	1	1	1		0	0	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa004#2	HLA-B	1	1	1		0	0	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa004#2	HLA-C	1	1	1		0	0	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa004#2	HLA-DRB1	1	1	1		0	0	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa004#2	HLA-DQA1	1	1	1		0	0	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa004#2	HLA-DQB1	1	1	1		0	0	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa004#2	HLA-DPA1	1	1	1		0	0	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa004#2	HLA-DPB1	1	1	1		0	0	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa004#2	HLA-DRB3	1	1	1		0	0	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa004#2	HLA-DRB4	1	0	0	no_gene_sequence_annotation_not_proven_absence	0	0	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa004#2	HLA-DRB5	1	0	0	no_gene_sequence_annotation_not_proven_absence	0	0	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa005#1	HLA-A	1	1	1		1	1	assembly_or_reference	
ksa005#1	HLA-B	1	1	1		1	1	assembly_or_reference	
ksa005#1	HLA-C	1	1	1		1	1	assembly_or_reference	
ksa005#1	HLA-DRB1	1	1	1		1	1	assembly_or_reference	
ksa005#1	HLA-DQA1	1	1	1		1	1	assembly_or_reference	
ksa005#1	HLA-DQB1	1	1	1		1	1	assembly_or_reference	
ksa005#1	HLA-DPA1	1	1	1		1	1	assembly_or_reference	
ksa005#1	HLA-DPB1	1	1	1		1	1	assembly_or_reference	
ksa005#1	HLA-DRB3	1	1	1		1	1	assembly_or_reference	
ksa005#1	HLA-DRB4	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	
ksa005#1	HLA-DRB5	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	
ksa005#2	HLA-A	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
ksa005#2	HLA-B	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
ksa005#2	HLA-C	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
ksa005#2	HLA-DRB1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
ksa005#2	HLA-DQA1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
ksa005#2	HLA-DQB1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
ksa005#2	HLA-DPA1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
ksa005#2	HLA-DPB1	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
ksa005#2	HLA-DRB3	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
ksa005#2	HLA-DRB4	1	1	1		1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
ksa005#2	HLA-DRB5	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	DR_DQ_candidate_novel_annotation
ksa006#1	HLA-A	1	1	1		1	1	assembly_or_reference	downstream_graph_clipping_loss
ksa006#1	HLA-B	1	1	1		1	1	assembly_or_reference	downstream_graph_clipping_loss
ksa006#1	HLA-C	1	1	1		1	1	assembly_or_reference	downstream_graph_clipping_loss
ksa006#1	HLA-DRB1	1	1	1		1	1	assembly_or_reference	downstream_graph_clipping_loss
ksa006#1	HLA-DQA1	1	1	1		1	1	assembly_or_reference	downstream_graph_clipping_loss
ksa006#1	HLA-DQB1	1	1	1		1	1	assembly_or_reference	downstream_graph_clipping_loss
ksa006#1	HLA-DPA1	1	1	1		1	1	assembly_or_reference	downstream_graph_clipping_loss
ksa006#1	HLA-DPB1	1	1	1		1	1	assembly_or_reference	downstream_graph_clipping_loss
ksa006#1	HLA-DRB3	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	downstream_graph_clipping_loss
ksa006#1	HLA-DRB4	1	1	1		1	1	assembly_or_reference	downstream_graph_clipping_loss
ksa006#1	HLA-DRB5	1	0	0	no_gene_sequence_annotation_not_proven_absence	1	1	assembly_or_reference	downstream_graph_clipping_loss
ksa006#2	HLA-A	1	1	1		0	0	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
ksa006#2	HLA-B	1	1	1		0	0	assembly_or_reference	DR_DQ_candidate_novel_annotation;downstream_graph_clipping_loss
