gene	method	split	cohort	rarity	n	called	correct	accuracy_all	call_rate	accuracy_called	majority_accuracy
HLA-DRB4	coding_sequence	leave_cohort_out	CPC-Chinese	ALL	23	23	23	1.0	1.0	1.0	1.0
HLA-DRB4	coding_sequence	leave_cohort_out	HPRC-EastAsian	ALL	21	21	21	1.0	1.0	1.0	1.0
HLA-DRB4	coding_sequence	leave_cohort_out	HPRC-Japanese	ALL	11	11	10	0.9090909090909091	1.0	0.9090909090909091	0.9090909090909091
HLA-DRB4	coding_sequence	leave_cohort_out	HPRC-Jewish	ALL	1	1	1	1.0	1.0	1.0	1.0
HLA-DRB4	coding_sequence	leave_cohort_out	HPRC-Rest	ALL	84	84	84	1.0	1.0	1.0	0.75
HLA-DRB4	coding_sequence	leave_cohort_out	JaSaPaGe-Japanese	ALL	5	5	5	1.0	1.0	1.0	1.0
HLA-DRB4	coding_sequence	leave_cohort_out	JaSaPaGe-Saudi	ALL	8	8	8	1.0	1.0	1.0	1.0
HLA-DRB4	coding_sequence	leave_cohort_out	KPanRef-Korean	ALL	11	11	11	1.0	1.0	1.0	1.0
HLA-DRB4	coding_sequence	leave_family_out	ALL	ALL	180	180	179	0.9944444444444445	1.0	0.9944444444444445	0.8666666666666667
HLA-DRB4	coding_sequence	leave_family_out	ALL	more_than_5_donors	179	179	179	1.0	1.0	1.0	0.8715083798882681
HLA-DRB4	coding_sequence	leave_family_out	ALL	unseen	1	1	0	0.0	1.0	0.0	0.0
HLA-DRB4	coding_sequence	leave_family_out	APR	ALL	16	16	16	1.0	1.0	1.0	0.875
HLA-DRB4	coding_sequence	leave_family_out	CPC-Chinese	ALL	23	23	23	1.0	1.0	1.0	1.0
HLA-DRB4	coding_sequence	leave_family_out	HPRC-EastAsian	ALL	21	21	21	1.0	1.0	1.0	1.0
HLA-DRB4	coding_sequence	leave_family_out	HPRC-Japanese	ALL	11	11	10	0.9090909090909091	1.0	0.9090909090909091	0.9090909090909091
HLA-DRB4	coding_sequence	leave_family_out	HPRC-Jewish	ALL	1	1	1	1.0	1.0	1.0	1.0
HLA-DRB4	coding_sequence	leave_family_out	HPRC-Rest	ALL	84	84	84	1.0	1.0	1.0	0.75
HLA-DRB4	coding_sequence	leave_family_out	JaSaPaGe-Japanese	ALL	5	5	5	1.0	1.0	1.0	1.0
HLA-DRB4	coding_sequence	leave_family_out	JaSaPaGe-Saudi	ALL	8	8	8	1.0	1.0	1.0	1.0
HLA-DRB4	coding_sequence	leave_family_out	KPanRef-Korean	ALL	11	11	11	1.0	1.0	1.0	1.0
HLA-DRB4	coding_sequence_all_31mers	leave_cohort_out	ALL	ALL	180	180	179	0.9944444444444445	1.0	0.9944444444444445	0.8666666666666667
HLA-DRB4	coding_sequence_all_31mers	leave_cohort_out	ALL	more_than_5_donors	158	158	158	1.0	1.0	1.0	0.9873417721518988
HLA-DRB4	coding_sequence_all_31mers	leave_cohort_out	ALL	rare_1_to_5_donors	21	21	21	1.0	1.0	1.0	0.0
HLA-DRB4	coding_sequence_all_31mers	leave_cohort_out	ALL	unseen	1	1	0	0.0	1.0	0.0	0.0
HLA-DRB4	coding_sequence_all_31mers	leave_cohort_out	APR	ALL	16	16	16	1.0	1.0	1.0	0.875
HLA-DRB4	coding_sequence_all_31mers	leave_cohort_out	CPC-Chinese	ALL	23	23	23	1.0	1.0	1.0	1.0
HLA-DRB4	coding_sequence_all_31mers	leave_cohort_out	HPRC-EastAsian	ALL	21	21	21	1.0	1.0	1.0	1.0
HLA-DRB4	coding_sequence_all_31mers	leave_cohort_out	HPRC-Japanese	ALL	11	11	10	0.9090909090909091	1.0	0.9090909090909091	0.9090909090909091
HLA-DRB4	coding_sequence_all_31mers	leave_cohort_out	HPRC-Jewish	ALL	1	1	1	1.0	1.0	1.0	1.0
HLA-DRB4	coding_sequence_all_31mers	leave_cohort_out	HPRC-Rest	ALL	84	84	84	1.0	1.0	1.0	0.75
HLA-DRB4	coding_sequence_all_31mers	leave_cohort_out	JaSaPaGe-Japanese	ALL	5	5	5	1.0	1.0	1.0	1.0
HLA-DRB4	coding_sequence_all_31mers	leave_cohort_out	JaSaPaGe-Saudi	ALL	8	8	8	1.0	1.0	1.0	1.0
HLA-DRB4	coding_sequence_all_31mers	leave_cohort_out	KPanRef-Korean	ALL	11	11	11	1.0	1.0	1.0	1.0
HLA-DRB4	coding_sequence_all_31mers	leave_family_out	ALL	ALL	180	180	179	0.9944444444444445	1.0	0.9944444444444445	0.8666666666666667
HLA-DRB4	coding_sequence_all_31mers	leave_family_out	ALL	more_than_5_donors	179	179	179	1.0	1.0	1.0	0.8715083798882681
HLA-DRB4	coding_sequence_all_31mers	leave_family_out	ALL	unseen	1	1	0	0.0	1.0	0.0	0.0
HLA-DRB4	coding_sequence_all_31mers	leave_family_out	APR	ALL	16	16	16	1.0	1.0	1.0	0.875
HLA-DRB4	coding_sequence_all_31mers	leave_family_out	CPC-Chinese	ALL	23	23	23	1.0	1.0	1.0	1.0
HLA-DRB4	coding_sequence_all_31mers	leave_family_out	HPRC-EastAsian	ALL	21	21	21	1.0	1.0	1.0	1.0
HLA-DRB4	coding_sequence_all_31mers	leave_family_out	HPRC-Japanese	ALL	11	11	10	0.9090909090909091	1.0	0.9090909090909091	0.9090909090909091
HLA-DRB4	coding_sequence_all_31mers	leave_family_out	HPRC-Jewish	ALL	1	1	1	1.0	1.0	1.0	1.0
HLA-DRB4	coding_sequence_all_31mers	leave_family_out	HPRC-Rest	ALL	84	84	84	1.0	1.0	1.0	0.75
HLA-DRB4	coding_sequence_all_31mers	leave_family_out	JaSaPaGe-Japanese	ALL	5	5	5	1.0	1.0	1.0	1.0
HLA-DRB4	coding_sequence_all_31mers	leave_family_out	JaSaPaGe-Saudi	ALL	8	8	8	1.0	1.0	1.0	1.0
HLA-DRB4	coding_sequence_all_31mers	leave_family_out	KPanRef-Korean	ALL	11	11	11	1.0	1.0	1.0	1.0
HLA-DRB4	flanks_only	leave_cohort_out	ALL	ALL	180	122	121	0.6722222222222223	0.6777777777777778	0.9918032786885246	0.8666666666666667
HLA-DRB4	flanks_only	leave_cohort_out	ALL	more_than_5_donors	158	108	108	0.6835443037974683	0.6835443037974683	1.0	0.9873417721518988
HLA-DRB4	flanks_only	leave_cohort_out	ALL	rare_1_to_5_donors	21	13	13	0.6190476190476191	0.6190476190476191	1.0	0.0
HLA-DRB4	flanks_only	leave_cohort_out	ALL	unseen	1	1	0	0.0	1.0	0.0	0.0
HLA-DRB4	flanks_only	leave_cohort_out	APR	ALL	16	14	14	0.875	0.875	1.0	0.875
HLA-DRB4	flanks_only	leave_cohort_out	CPC-Chinese	ALL	23	10	10	0.43478260869565216	0.43478260869565216	1.0	1.0
HLA-DRB4	flanks_only	leave_cohort_out	HPRC-EastAsian	ALL	21	4	4	0.19047619047619047	0.19047619047619047	1.0	1.0
HLA-DRB4	flanks_only	leave_cohort_out	HPRC-Japanese	ALL	11	11	10	0.9090909090909091	1.0	0.9090909090909091	0.9090909090909091
HLA-DRB4	flanks_only	leave_cohort_out	HPRC-Jewish	ALL	1	0	0	0.0	0.0		1.0
HLA-DRB4	flanks_only	leave_cohort_out	HPRC-Rest	ALL	84	69	69	0.8214285714285714	0.8214285714285714	1.0	0.75
HLA-DRB4	flanks_only	leave_cohort_out	JaSaPaGe-Japanese	ALL	5	3	3	0.6	0.6	1.0	1.0
HLA-DRB4	flanks_only	leave_cohort_out	JaSaPaGe-Saudi	ALL	8	5	5	0.625	0.625	1.0	1.0
HLA-DRB4	flanks_only	leave_cohort_out	KPanRef-Korean	ALL	11	6	6	0.5454545454545454	0.5454545454545454	1.0	1.0
HLA-DRB4	flanks_only	leave_family_out	ALL	ALL	180	122	121	0.6722222222222223	0.6777777777777778	0.9918032786885246	0.8666666666666667
HLA-DRB4	flanks_only	leave_family_out	ALL	more_than_5_donors	179	121	121	0.6759776536312849	0.6759776536312849	1.0	0.8715083798882681
HLA-DRB4	flanks_only	leave_family_out	ALL	unseen	1	1	0	0.0	1.0	0.0	0.0
HLA-DRB4	flanks_only	leave_family_out	APR	ALL	16	14	14	0.875	0.875	1.0	0.875
HLA-DRB4	flanks_only	leave_family_out	CPC-Chinese	ALL	23	10	10	0.43478260869565216	0.43478260869565216	1.0	1.0
HLA-DRB4	flanks_only	leave_family_out	HPRC-EastAsian	ALL	21	4	4	0.19047619047619047	0.19047619047619047	1.0	1.0
HLA-DRB4	flanks_only	leave_family_out	HPRC-Japanese	ALL	11	3	2	0.18181818181818182	0.2727272727272727	0.6666666666666666	0.9090909090909091
HLA-DRB4	flanks_only	leave_family_out	HPRC-Jewish	ALL	1	0	0	0.0	0.0		1.0
HLA-DRB4	flanks_only	leave_family_out	HPRC-Rest	ALL	84	77	77	0.9166666666666666	0.9166666666666666	1.0	0.75
HLA-DRB4	flanks_only	leave_family_out	JaSaPaGe-Japanese	ALL	5	3	3	0.6	0.6	1.0	1.0
HLA-DRB4	flanks_only	leave_family_out	JaSaPaGe-Saudi	ALL	8	5	5	0.625	0.625	1.0	1.0
HLA-DRB4	flanks_only	leave_family_out	KPanRef-Korean	ALL	11	6	6	0.5454545454545454	0.5454545454545454	1.0	1.0
HLA-DRB4	gene_bundles_fixed_panel	leave_cohort_out	ALL	ALL	180	90	89	0.49444444444444446	0.5	0.9888888888888889	0.8666666666666667
HLA-DRB4	gene_bundles_fixed_panel	leave_cohort_out	ALL	more_than_5_donors	158	68	68	0.43037974683544306	0.43037974683544306	1.0	0.9873417721518988
HLA-DRB4	gene_bundles_fixed_panel	leave_cohort_out	ALL	rare_1_to_5_donors	21	21	21	1.0	1.0	1.0	0.0
HLA-DRB4	gene_bundles_fixed_panel	leave_cohort_out	ALL	unseen	1	1	0	0.0	1.0	0.0	0.0
HLA-DRB4	gene_bundles_fixed_panel	leave_cohort_out	APR	ALL	16	2	2	0.125	0.125	1.0	0.875
HLA-DRB4	gene_bundles_fixed_panel	leave_cohort_out	CPC-Chinese	ALL	23	7	7	0.30434782608695654	0.30434782608695654	1.0	1.0
HLA-DRB4	gene_bundles_fixed_panel	leave_cohort_out	HPRC-EastAsian	ALL	21	9	9	0.42857142857142855	0.42857142857142855	1.0	1.0
HLA-DRB4	gene_bundles_fixed_panel	leave_cohort_out	HPRC-Japanese	ALL	11	11	10	0.9090909090909091	1.0	0.9090909090909091	0.9090909090909091
HLA-DRB4	gene_bundles_fixed_panel	leave_cohort_out	HPRC-Jewish	ALL	1	0	0	0.0	0.0		1.0
HLA-DRB4	gene_bundles_fixed_panel	leave_cohort_out	HPRC-Rest	ALL	84	51	51	0.6071428571428571	0.6071428571428571	1.0	0.75
HLA-DRB4	gene_bundles_fixed_panel	leave_cohort_out	JaSaPaGe-Japanese	ALL	5	4	4	0.8	0.8	1.0	1.0
HLA-DRB4	gene_bundles_fixed_panel	leave_cohort_out	JaSaPaGe-Saudi	ALL	8	1	1	0.125	0.125	1.0	1.0
HLA-DRB4	gene_bundles_fixed_panel	leave_cohort_out	KPanRef-Korean	ALL	11	5	5	0.45454545454545453	0.45454545454545453	1.0	1.0
HLA-DRB4	gene_bundles_fixed_panel	leave_family_out	ALL	ALL	180	87	86	0.4777777777777778	0.48333333333333334	0.9885057471264368	0.8666666666666667
HLA-DRB4	gene_bundles_fixed_panel	leave_family_out	ALL	more_than_5_donors	179	86	86	0.48044692737430167	0.48044692737430167	1.0	0.8715083798882681
HLA-DRB4	gene_bundles_fixed_panel	leave_family_out	ALL	unseen	1	1	0	0.0	1.0	0.0	0.0
HLA-DRB4	gene_bundles_fixed_panel	leave_family_out	APR	ALL	16	2	2	0.125	0.125	1.0	0.875
HLA-DRB4	gene_bundles_fixed_panel	leave_family_out	CPC-Chinese	ALL	23	7	7	0.30434782608695654	0.30434782608695654	1.0	1.0
HLA-DRB4	gene_bundles_fixed_panel	leave_family_out	HPRC-EastAsian	ALL	21	9	9	0.42857142857142855	0.42857142857142855	1.0	1.0
HLA-DRB4	gene_bundles_fixed_panel	leave_family_out	HPRC-Japanese	ALL	11	8	7	0.6363636363636364	0.7272727272727273	0.875	0.9090909090909091
HLA-DRB4	gene_bundles_fixed_panel	leave_family_out	HPRC-Jewish	ALL	1	0	0	0.0	0.0		1.0
HLA-DRB4	gene_bundles_fixed_panel	leave_family_out	HPRC-Rest	ALL	84	51	51	0.6071428571428571	0.6071428571428571	1.0	0.75
HLA-DRB4	gene_bundles_fixed_panel	leave_family_out	JaSaPaGe-Japanese	ALL	5	4	4	0.8	0.8	1.0	1.0
HLA-DRB4	gene_bundles_fixed_panel	leave_family_out	JaSaPaGe-Saudi	ALL	8	1	1	0.125	0.125	1.0	1.0
HLA-DRB4	gene_bundles_fixed_panel	leave_family_out	KPanRef-Korean	ALL	11	5	5	0.45454545454545453	0.45454545454545453	1.0	1.0
HLA-DRB4	gene_content	leave_cohort_out	ALL	ALL	180	88	81	0.45	0.4888888888888889	0.9204545454545454	0.8666666666666667
HLA-DRB4	gene_content	leave_cohort_out	ALL	more_than_5_donors	158	81	81	0.5126582278481012	0.5126582278481012	1.0	0.9873417721518988
HLA-DRB4	gene_content	leave_cohort_out	ALL	rare_1_to_5_donors	21	7	0	0.0	0.3333333333333333	0.0	0.0
HLA-DRB4	gene_content	leave_cohort_out	ALL	unseen	1	0	0	0.0	0.0		0.0
HLA-DRB4	gene_content	leave_cohort_out	APR	ALL	16	2	2	0.125	0.125	1.0	0.875
HLA-DRB4	gene_content	leave_cohort_out	CPC-Chinese	ALL	23	8	8	0.34782608695652173	0.34782608695652173	1.0	1.0
HLA-DRB4	gene_content	leave_cohort_out	HPRC-EastAsian	ALL	21	6	6	0.2857142857142857	0.2857142857142857	1.0	1.0
HLA-DRB4	gene_content	leave_cohort_out	HPRC-Japanese	ALL	11	7	7	0.6363636363636364	0.6363636363636364	1.0	0.9090909090909091
HLA-DRB4	gene_content	leave_cohort_out	HPRC-Jewish	ALL	1	1	1	1.0	1.0	1.0	1.0
HLA-DRB4	gene_content	leave_cohort_out	HPRC-Rest	ALL	84	56	49	0.5833333333333334	0.6666666666666666	0.875	0.75
HLA-DRB4	gene_content	leave_cohort_out	JaSaPaGe-Japanese	ALL	5	1	1	0.2	0.2	1.0	1.0
HLA-DRB4	gene_content	leave_cohort_out	JaSaPaGe-Saudi	ALL	8	3	3	0.375	0.375	1.0	1.0
HLA-DRB4	gene_content	leave_cohort_out	KPanRef-Korean	ALL	11	4	4	0.36363636363636365	0.36363636363636365	1.0	1.0
HLA-DRB4	gene_content	leave_family_out	ALL	ALL	180	79	76	0.4222222222222222	0.4388888888888889	0.9620253164556962	0.8666666666666667
HLA-DRB4	gene_content	leave_family_out	ALL	more_than_5_donors	179	79	76	0.4245810055865922	0.441340782122905	0.9620253164556962	0.8715083798882681
HLA-DRB4	gene_content	leave_family_out	ALL	unseen	1	0	0	0.0	0.0		0.0
HLA-DRB4	gene_content	leave_family_out	APR	ALL	16	2	2	0.125	0.125	1.0	0.875
HLA-DRB4	gene_content	leave_family_out	CPC-Chinese	ALL	23	8	8	0.34782608695652173	0.34782608695652173	1.0	1.0
HLA-DRB4	gene_content	leave_family_out	HPRC-EastAsian	ALL	21	6	6	0.2857142857142857	0.2857142857142857	1.0	1.0
HLA-DRB4	gene_content	leave_family_out	HPRC-Japanese	ALL	11	7	7	0.6363636363636364	0.6363636363636364	1.0	0.9090909090909091
HLA-DRB4	gene_content	leave_family_out	HPRC-Jewish	ALL	1	1	1	1.0	1.0	1.0	1.0
HLA-DRB4	gene_content	leave_family_out	HPRC-Rest	ALL	84	47	44	0.5238095238095238	0.5595238095238095	0.9361702127659575	0.75
HLA-DRB4	gene_content	leave_family_out	JaSaPaGe-Japanese	ALL	5	1	1	0.2	0.2	1.0	1.0
HLA-DRB4	gene_content	leave_family_out	JaSaPaGe-Saudi	ALL	8	3	3	0.375	0.375	1.0	1.0
HLA-DRB4	gene_content	leave_family_out	KPanRef-Korean	ALL	11	4	4	0.36363636363636365	0.36363636363636365	1.0	1.0
HLA-DRB4	gene_sequence	leave_cohort_out	ALL	ALL	180	180	179	0.9944444444444445	1.0	0.9944444444444445	0.8666666666666667
HLA-DRB4	gene_sequence	leave_cohort_out	ALL	more_than_5_donors	158	158	158	1.0	1.0	1.0	0.9873417721518988
HLA-DRB4	gene_sequence	leave_cohort_out	ALL	rare_1_to_5_donors	21	21	21	1.0	1.0	1.0	0.0
HLA-DRB4	gene_sequence	leave_cohort_out	ALL	unseen	1	1	0	0.0	1.0	0.0	0.0
HLA-DRB4	gene_sequence	leave_cohort_out	APR	ALL	16	16	16	1.0	1.0	1.0	0.875
HLA-DRB4	gene_sequence	leave_cohort_out	CPC-Chinese	ALL	23	23	23	1.0	1.0	1.0	1.0
HLA-DRB4	gene_sequence	leave_cohort_out	HPRC-EastAsian	ALL	21	21	21	1.0	1.0	1.0	1.0
HLA-DRB4	gene_sequence	leave_cohort_out	HPRC-Japanese	ALL	11	11	10	0.9090909090909091	1.0	0.9090909090909091	0.9090909090909091
HLA-DRB4	gene_sequence	leave_cohort_out	HPRC-Jewish	ALL	1	1	1	1.0	1.0	1.0	1.0
HLA-DRB4	gene_sequence	leave_cohort_out	HPRC-Rest	ALL	84	84	84	1.0	1.0	1.0	0.75
HLA-DRB4	gene_sequence	leave_cohort_out	JaSaPaGe-Japanese	ALL	5	5	5	1.0	1.0	1.0	1.0
HLA-DRB4	gene_sequence	leave_cohort_out	JaSaPaGe-Saudi	ALL	8	8	8	1.0	1.0	1.0	1.0
HLA-DRB4	gene_sequence	leave_cohort_out	KPanRef-Korean	ALL	11	11	11	1.0	1.0	1.0	1.0
HLA-DRB4	gene_sequence	leave_family_out	ALL	ALL	180	180	179	0.9944444444444445	1.0	0.9944444444444445	0.8666666666666667
HLA-DRB4	gene_sequence	leave_family_out	ALL	more_than_5_donors	179	179	179	1.0	1.0	1.0	0.8715083798882681
HLA-DRB4	gene_sequence	leave_family_out	ALL	unseen	1	1	0	0.0	1.0	0.0	0.0
HLA-DRB4	gene_sequence	leave_family_out	APR	ALL	16	16	16	1.0	1.0	1.0	0.875
HLA-DRB4	gene_sequence	leave_family_out	CPC-Chinese	ALL	23	23	23	1.0	1.0	1.0	1.0
HLA-DRB4	gene_sequence	leave_family_out	HPRC-EastAsian	ALL	21	21	21	1.0	1.0	1.0	1.0
HLA-DRB4	gene_sequence	leave_family_out	HPRC-Japanese	ALL	11	11	10	0.9090909090909091	1.0	0.9090909090909091	0.9090909090909091
HLA-DRB4	gene_sequence	leave_family_out	HPRC-Jewish	ALL	1	1	1	1.0	1.0	1.0	1.0
HLA-DRB4	gene_sequence	leave_family_out	HPRC-Rest	ALL	84	84	84	1.0	1.0	1.0	0.75
HLA-DRB4	gene_sequence	leave_family_out	JaSaPaGe-Japanese	ALL	5	5	5	1.0	1.0	1.0	1.0
HLA-DRB4	gene_sequence	leave_family_out	JaSaPaGe-Saudi	ALL	8	8	8	1.0	1.0	1.0	1.0
HLA-DRB4	gene_sequence	leave_family_out	KPanRef-Korean	ALL	11	11	11	1.0	1.0	1.0	1.0
HLA-DRB5	classII_bundles_fixed_panel	leave_cohort_out	ALL	ALL	124	124	108	0.8709677419354839	1.0	0.8709677419354839	0.6693548387096774
HLA-DRB5	classII_bundles_fixed_panel	leave_cohort_out	ALL	more_than_5_donors	109	109	108	0.9908256880733946	1.0	0.9908256880733946	0.7614678899082569
HLA-DRB5	classII_bundles_fixed_panel	leave_cohort_out	ALL	rare_1_to_5_donors	11	11	0	0.0	1.0	0.0	0.0
HLA-DRB5	classII_bundles_fixed_panel	leave_cohort_out	ALL	unseen	4	4	0	0.0	1.0	0.0	0.0
HLA-DRB5	classII_bundles_fixed_panel	leave_cohort_out	APR	ALL	31	31	20	0.6451612903225806	1.0	0.6451612903225806	0.41935483870967744
HLA-DRB5	classII_bundles_fixed_panel	leave_cohort_out	CPC-Chinese	ALL	14	14	11	0.7857142857142857	1.0	0.7857142857142857	0.6428571428571429
HLA-DRB5	classII_bundles_fixed_panel	leave_cohort_out	HPRC-EastAsian	ALL	13	13	12	0.9230769230769231	1.0	0.9230769230769231	0.9230769230769231
HLA-DRB5	classII_bundles_fixed_panel	leave_cohort_out	HPRC-Japanese	ALL	6	6	6	1.0	1.0	1.0	0.5
HLA-DRB5	classII_bundles_fixed_panel	leave_cohort_out	HPRC-Rest	ALL	54	54	53	0.9814814814814815	1.0	0.9814814814814815	0.8148148148148148
HLA-DRB5	classII_bundles_fixed_panel	leave_cohort_out	JaSaPaGe-Japanese	ALL	1	1	1	1.0	1.0	1.0	0.0
HLA-DRB5	classII_bundles_fixed_panel	leave_cohort_out	JaSaPaGe-Saudi	ALL	1	1	1	1.0	1.0	1.0	0.0
HLA-DRB5	classII_bundles_fixed_panel	leave_cohort_out	KPanRef-Korean	ALL	4	4	4	1.0	1.0	1.0	0.5
HLA-DRB5	classII_bundles_fixed_panel	leave_family_out	ALL	ALL	124	124	122	0.9838709677419355	1.0	0.9838709677419355	0.6693548387096774
HLA-DRB5	classII_bundles_fixed_panel	leave_family_out	ALL	more_than_5_donors	120	120	119	0.9916666666666667	1.0	0.9916666666666667	0.6916666666666667
HLA-DRB5	classII_bundles_fixed_panel	leave_family_out	ALL	rare_1_to_5_donors	3	3	3	1.0	1.0	1.0	0.0
HLA-DRB5	classII_bundles_fixed_panel	leave_family_out	ALL	unseen	1	1	0	0.0	1.0	0.0	0.0
HLA-DRB5	classII_bundles_fixed_panel	leave_family_out	APR	ALL	31	31	30	0.967741935483871	1.0	0.967741935483871	0.41935483870967744
HLA-DRB5	classII_bundles_fixed_panel	leave_family_out	CPC-Chinese	ALL	14	14	14	1.0	1.0	1.0	0.6428571428571429
HLA-DRB5	classII_bundles_fixed_panel	leave_family_out	HPRC-EastAsian	ALL	13	13	13	1.0	1.0	1.0	0.9230769230769231
HLA-DRB5	classII_bundles_fixed_panel	leave_family_out	HPRC-Japanese	ALL	6	6	6	1.0	1.0	1.0	0.5
HLA-DRB5	classII_bundles_fixed_panel	leave_family_out	HPRC-Rest	ALL	54	54	53	0.9814814814814815	1.0	0.9814814814814815	0.8148148148148148
HLA-DRB5	classII_bundles_fixed_panel	leave_family_out	JaSaPaGe-Japanese	ALL	1	1	1	1.0	1.0	1.0	0.0
HLA-DRB5	classII_bundles_fixed_panel	leave_family_out	JaSaPaGe-Saudi	ALL	1	1	1	1.0	1.0	1.0	0.0
HLA-DRB5	classII_bundles_fixed_panel	leave_family_out	KPanRef-Korean	ALL	4	4	4	1.0	1.0	1.0	0.5
HLA-DRB5	coding_sequence	leave_cohort_out	ALL	ALL	124	124	120	0.967741935483871	1.0	0.967741935483871	0.6693548387096774
HLA-DRB5	coding_sequence	leave_cohort_out	ALL	more_than_5_donors	109	109	109	1.0	1.0	1.0	0.7614678899082569
HLA-DRB5	coding_sequence	leave_cohort_out	ALL	rare_1_to_5_donors	11	11	11	1.0	1.0	1.0	0.0
HLA-DRB5	coding_sequence	leave_cohort_out	ALL	unseen	4	4	0	0.0	1.0	0.0	0.0
HLA-DRB5	coding_sequence	leave_cohort_out	APR	ALL	31	31	31	1.0	1.0	1.0	0.41935483870967744
HLA-DRB5	coding_sequence	leave_cohort_out	CPC-Chinese	ALL	14	14	11	0.7857142857142857	1.0	0.7857142857142857	0.6428571428571429
HLA-DRB5	coding_sequence	leave_cohort_out	HPRC-EastAsian	ALL	13	13	13	1.0	1.0	1.0	0.9230769230769231
HLA-DRB5	coding_sequence	leave_cohort_out	HPRC-Japanese	ALL	6	6	6	1.0	1.0	1.0	0.5
HLA-DRB5	coding_sequence	leave_cohort_out	HPRC-Rest	ALL	54	54	53	0.9814814814814815	1.0	0.9814814814814815	0.8148148148148148
HLA-DRB5	coding_sequence	leave_cohort_out	JaSaPaGe-Japanese	ALL	1	1	1	1.0	1.0	1.0	0.0
HLA-DRB5	coding_sequence	leave_cohort_out	JaSaPaGe-Saudi	ALL	1	1	1	1.0	1.0	1.0	0.0
HLA-DRB5	coding_sequence	leave_cohort_out	KPanRef-Korean	ALL	4	4	4	1.0	1.0	1.0	0.5
HLA-DRB5	coding_sequence	leave_family_out	ALL	ALL	124	124	123	0.9919354838709677	1.0	0.9919354838709677	0.6693548387096774
HLA-DRB5	coding_sequence	leave_family_out	ALL	more_than_5_donors	120	120	120	1.0	1.0	1.0	0.6916666666666667
HLA-DRB5	coding_sequence	leave_family_out	ALL	rare_1_to_5_donors	3	3	3	1.0	1.0	1.0	0.0
HLA-DRB5	coding_sequence	leave_family_out	ALL	unseen	1	1	0	0.0	1.0	0.0	0.0
HLA-DRB5	coding_sequence	leave_family_out	APR	ALL	31	31	31	1.0	1.0	1.0	0.41935483870967744
HLA-DRB5	coding_sequence	leave_family_out	CPC-Chinese	ALL	14	14	14	1.0	1.0	1.0	0.6428571428571429
HLA-DRB5	coding_sequence	leave_family_out	HPRC-EastAsian	ALL	13	13	13	1.0	1.0	1.0	0.9230769230769231
HLA-DRB5	coding_sequence	leave_family_out	HPRC-Japanese	ALL	6	6	6	1.0	1.0	1.0	0.5
HLA-DRB5	coding_sequence	leave_family_out	HPRC-Rest	ALL	54	54	53	0.9814814814814815	1.0	0.9814814814814815	0.8148148148148148
HLA-DRB5	coding_sequence	leave_family_out	JaSaPaGe-Japanese	ALL	1	1	1	1.0	1.0	1.0	0.0
HLA-DRB5	coding_sequence	leave_family_out	JaSaPaGe-Saudi	ALL	1	1	1	1.0	1.0	1.0	0.0
HLA-DRB5	coding_sequence	leave_family_out	KPanRef-Korean	ALL	4	4	4	1.0	1.0	1.0	0.5
HLA-DRB5	coding_sequence_all_31mers	leave_cohort_out	ALL	ALL	124	124	120	0.967741935483871	1.0	0.967741935483871	0.6693548387096774
HLA-DRB5	coding_sequence_all_31mers	leave_cohort_out	ALL	more_than_5_donors	109	109	109	1.0	1.0	1.0	0.7614678899082569
HLA-DRB5	coding_sequence_all_31mers	leave_cohort_out	ALL	rare_1_to_5_donors	11	11	11	1.0	1.0	1.0	0.0
HLA-DRB5	coding_sequence_all_31mers	leave_cohort_out	ALL	unseen	4	4	0	0.0	1.0	0.0	0.0
HLA-DRB5	coding_sequence_all_31mers	leave_cohort_out	APR	ALL	31	31	31	1.0	1.0	1.0	0.41935483870967744
HLA-DRB5	coding_sequence_all_31mers	leave_cohort_out	CPC-Chinese	ALL	14	14	11	0.7857142857142857	1.0	0.7857142857142857	0.6428571428571429
HLA-DRB5	coding_sequence_all_31mers	leave_cohort_out	HPRC-EastAsian	ALL	13	13	13	1.0	1.0	1.0	0.9230769230769231
HLA-DRB5	coding_sequence_all_31mers	leave_cohort_out	HPRC-Japanese	ALL	6	6	6	1.0	1.0	1.0	0.5
HLA-DRB5	coding_sequence_all_31mers	leave_cohort_out	HPRC-Rest	ALL	54	54	53	0.9814814814814815	1.0	0.9814814814814815	0.8148148148148148
HLA-DRB5	coding_sequence_all_31mers	leave_cohort_out	JaSaPaGe-Japanese	ALL	1	1	1	1.0	1.0	1.0	0.0
HLA-DRB5	coding_sequence_all_31mers	leave_cohort_out	JaSaPaGe-Saudi	ALL	1	1	1	1.0	1.0	1.0	0.0
HLA-DRB5	coding_sequence_all_31mers	leave_cohort_out	KPanRef-Korean	ALL	4	4	4	1.0	1.0	1.0	0.5
HLA-DRB5	coding_sequence_all_31mers	leave_family_out	ALL	ALL	124	124	123	0.9919354838709677	1.0	0.9919354838709677	0.6693548387096774
HLA-DRB5	coding_sequence_all_31mers	leave_family_out	ALL	more_than_5_donors	120	120	120	1.0	1.0	1.0	0.6916666666666667
HLA-DRB5	coding_sequence_all_31mers	leave_family_out	ALL	rare_1_to_5_donors	3	3	3	1.0	1.0	1.0	0.0
HLA-DRB5	coding_sequence_all_31mers	leave_family_out	ALL	unseen	1	1	0	0.0	1.0	0.0	0.0
